substrate_id,yield,tfa_equivalents,reagent_nbs,reagent_nis,reagent_palauchlor,GATS7d_mordred,softness+_max_aqme,MINaaN_mordred,GATS7s_mordred,MDEO-12_mordred,softness-_indxcarbon_aqme,Buried volume_min_aqme,ETA_dEpsilon_B_mordred,FilterItLogS_mordred,Radical attack_indxcarbon_aqme,AATS7i_mordred,Partial charge_min_aqme,FOD p proportion_indxcarbon_aqme,GATS8d_mordred,SIC1_mordred,MINdssC_mordred,MINsCH3_mordred,BCUTs-1l_mordred,Disp. coeff. C6_max_aqme,Nu_Nucleophil._min_aqme,SaaCH_mordred,MDEO-11_mordred,MAXdO_mordred,BCUTdv-1l_mordred,MAXssCH2_mordred,ATSC2d_mordred
Camptothecin,68.56521739,25.0,0.0,0.0,1.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,0.0,0.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,5.0,1.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,5.0,2.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,4.0,4.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,4.0,6.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,4.0,10.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,1.0,15.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Camptothecin,2.0,25.0,0.0,1.0,0.0,1.020880852,0.0125,4.72219931,1.056623505,1.040041912,0.0038,0.3251,0.075485009,-4.91766656,0.0355,160.6453836,-0.4617,0.03,1.084651605,0.707238857,-0.706906423,1.695347039,1.17124205,29.485,-0.0101,11.5530207,0.66943295,13.0104532,0.988003731,0.42372449,1.510204082
Cimetadine,0.0,0.0,1.0,0.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,1.0,1.0,0.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,5.0,1.0,0.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,25.0,1.0,0.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,0.0,0.0,0.0,1.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,1.0,0.0,0.0,1.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,5.0,0.0,0.0,1.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,25.0,0.0,0.0,1.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,0.0,0.0,1.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,1.0,0.0,1.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,5.0,0.0,1.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Cimetadine,0.0,25.0,0.0,1.0,0.0,0.641945289,0.024,4.218203903,1.086273953,,0.0014,0.2814,0.016392496,-3.471460608,0.0111,171.5291598,-0.3777,0.0137,0.886898096,0.700991585,0.50375,1.725595004,0.625067421,150.3635,-0.0496,1.710476428,,,0.651792674,0.928996599,-2.101010101
Ciprofloxacin,0.0,0.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,33.02380952,1.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,33.6031746,2.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,32.44444444,4.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,30.12698413,6.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,31.86507937,10.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,67.78571429,15.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,73.0,25.0,1.0,0.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,1.896103896,0.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,32.23376623,1.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,73.0,2.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,73.0,4.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,52.14285714,6.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,50.24675325,10.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,39.81818182,15.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,55.93506494,25.0,0.0,0.0,1.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,0.777777778,0.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,2.333333333,1.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,2.333333333,2.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,3.888888889,4.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,4.666666667,6.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,5.444444444,10.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,7.0,15.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Ciprofloxacin,7.0,25.0,0.0,1.0,0.0,1.092194444,0.0134,,1.521286338,,0.0024,0.3053,0.05414966,-3.050762778,0.0239,169.4472538,-0.4532,0.021,0.931818182,0.687118339,-1.27510223,,1.259053799,30.3009,-0.0171,4.297422682,0.944940787,12.42050438,1.892177253,0.941838861,1.448979592
Cladribine,0.0,0.0,1.0,0.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,1.0,1.0,0.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,5.0,1.0,0.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,25.0,1.0,0.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,0.0,0.0,0.0,1.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,1.0,0.0,0.0,1.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,5.0,0.0,0.0,1.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,25.0,0.0,0.0,1.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,0.0,0.0,1.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,1.0,0.0,1.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,5.0,0.0,1.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Cladribine,0.0,25.0,0.0,1.0,0.0,1.227774064,0.018,3.813849521,1.143133508,0.666666667,0.0008,0.28,0.024605502,-0.85513947,0.0278,171.5846042,-0.4494,0.0149,1.260799632,0.788993659,,,1.193348329,102.7561,-0.0145,1.503151298,0.25,,0.774013715,0.331560847,2.086368366
Clotrimazole,0.0,0.0,1.0,0.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,1.0,1.0,0.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,5.0,1.0,0.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,25.0,1.0,0.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,0.0,0.0,0.0,1.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,1.0,0.0,0.0,1.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,5.0,0.0,0.0,1.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,25.0,0.0,0.0,1.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,0.0,0.0,1.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,1.0,0.0,1.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,5.0,0.0,1.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Clotrimazole,0.0,25.0,0.0,1.0,0.0,0.51736126,0.008,4.314171391,1.305605597,,0.0027,0.3116,0.088215932,-6.015903579,0.0223,161.6884439,-0.2714,0.0065,0.389560711,0.43683227,,,1.168508572,104.6171,-0.0037,34.4744098,,,0.774006391,,7.150226757
Colchicine,100.0,0.0,1.0,0.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,94.23076923,1.0,1.0,0.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,98.07692308,5.0,1.0,0.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,7.0,0.0,0.0,0.0,1.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,8.0,1.0,0.0,0.0,1.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,31.0,5.0,0.0,0.0,1.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,96.0,0.0,0.0,1.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,96.0,1.0,0.0,1.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Colchicine,94.23853211,5.0,0.0,1.0,0.0,0.972782179,0.0118,,0.789111855,1.099797907,0.0026,0.2657,0.055892256,-6.054065614,0.0318,163.0604618,-0.438,0.0482,0.981632968,0.573829035,-0.166710811,1.454035132,1.247577549,30.2129,-0.0192,6.901973498,0.142857143,12.64214129,0.995271704,0.65348608,14.66975309
Etodolac,0.0,0.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,1.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,5.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,2.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
Etodolac,0.0,4.0,1.0,0.0,0.0,0.836481127,0.0152,,0.923068928,0.5,0.0059,0.2969,0.042285714,-4.745588308,0.0287,162.3763564,-0.4263,0.014,0.473878069,0.636764254,-0.820304521,1.990355962,1.161173832,29.1965,-0.0176,6.321297714,0.5,11.28582703,0.987219235,0.95401392,10.24943311
