code_name,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Hydroquinine_rdkit,2.4768,-9.749600000000001,-7.2728,7.0422,-0.08320000000000001,5.0615,0,540.5722,-8.5142,-3.0172,-8.5111,240.0084,0.301,7.1254,0.1403,3.4795,0.8496,1.2873,10.8271,4.589,65.2095,-70.1029,24667.6747,567090.6891,403.4958,423.2694,-3.4795,0.8097000000000001,7.7688,0.4884,-5.2609,0.7384000000000001,0.9328000000000001,7.8919,0.9767,-6.9591,4.2285,0.0117,1.3229,1.0421,-4.7337,-1.4415,0.6782,2.2659000000000002,2,0,9.433204601284958,9.433204601284958,0.9160225340136041,-4.761601028082135,0.9352397721690101,66.75,326.43999999999954,300.232,326.1994280720007,128,0,0.21102301561892803,-0.49674293960785804,0.49674293960785804,0.21102301561892803,1.708333333333333,2.708333333333333,3.583333333333333,2.941309014865123,2.337723215255264,1772.8930097961738,39.3948230354559,37.71092377192764,11.710923771927643,21.93041031809207,19.388654714909553,6.48040642444569,4.615147750704714,4.615147750704714,3.270894789364538,3.270894789364538,2.18776379971959,2.18776379971959,-1.65,6722938673.58965,3.863602072191056,6.337901628826777,2.579450840365649,179.6189324978794,9.84567114490726,5.749511833283905,0.0,1.431199657232634,0.0,0.0,9.883888251797686,0.0,0.0,0.0,13.224817018625059,60.76375118005104,46.0060084766687,30.971498208980815,44.11463504916278,10.902924932081056,1.431199657232634,9.883888251797686,11.787915370726157,38.06857731658345,20.03167182751448,35.90602153316493,0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,42.473460396001656,0.0,11.787915370726157,71.88310024418634,30.34257004146794,0.0,10.902924932081056,0,45.59,127.34653254420442,2.74151711234044,0.0,0.0,0.0,0.0,0,0,0,14.82964966585447,32.95864644914769,223.53817360975793,0.0,2.65445417604982,3.227892061917358,-2.633150121191472,-10.634133287931542,-9.760784171049915,-19.163341150868817,-13.034003001921537,-3.4451081147619,0.55,24,1,4,0,3,3,1,1,2,4,1,4,7,0,3,3,5,3.397200000000002,95.12080000000006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vardenafil_rdkit,1.2741,-9.3637,-8.0896,6.7844,1.0481,10.6681,0,707.2118,-32.439,-3.718,-8.7266,335.8112,0.579,5.7362,0.1744,3.9163,1.3371,1.0019,10.2981,6.4004,55.7097,-102.6773,48321.0015,1144107.8413,552.723,580.9771,-3.9163,2.1491,9.9817,0.6828000000000001,-5.3503,0.9328000000000001,0.2889,8.1215,1.3656000000000001,-7.8325,4.4329,0.0235,1.0424,1.4473,-28.983,-0.4162,0.6782,0.33530000000000004,2,0,14.751314743412681,14.751314743412681,0.289269136618507,-6.858670562909377,0.516411487478747,38.705882352941174,488.6139999999997,456.3580000000003,488.22057450400087,184,0,0.29903363710085,-0.493111618301978,0.493111618301978,0.29903363710085,1.2647058823529411,2.117647058823529,2.852941176470588,3.495014707590487,2.347328655879065,2611.3568348026924,52.28157438140403,48.22452302531906,17.04101960624679,28.712955733547375,24.412899268595822,9.905749001896499,5.811233503267275,7.534762845057566,3.902150768645966,5.285473201716374,2.516266644308142,3.431895648161628,-2.76,4795742137907.127,6.510793950850664,9.847325219794989,4.468392132046619,244.1801526512284,9.636772684650527,11.573916331283833,12.75294729394439,10.023291153407584,5.559266895052008,0.0,9.886243741654903,17.91717339889177,9.289194512243443,0.0,13.703784234591359,44.700824943226564,68.00008609901894,29.56564098583062,57.06001725773406,15.539991871023846,0.0,28.78018721523983,0.0,45.048901747359245,39.04328366449601,39.9993926949621,0,17.137367822980828,10.296129848852058,0.0,5.749511833283905,0.0,76.24126786406478,16.396216054736964,6.851892117295679,80.94044898734164,27.81727678257948,1.4118420783282,16.904556707313183,0,112.9,166.2712328964801,13.212334168400758,0.0,4.5153978936156225,0.0,0.0,0,0,0,9.967957041894417,48.6422202734051,292.9589872930369,0.0,17.161420876053484,-0.557727150853087,-6.906835582747382,-5.47276895591387,-6.190738134779215,-8.269899549097914,-43.11376823278965,-6.858670562909377,0.521739130434782,34,1,10,0,1,1,1,2,3,8,1,11,12,0,1,1,4,2.07042,129.81750000000005,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lamivudine_rdkit,2.856,-10.2312,-7.3752,7.8387,0.036000000000000004,6.8668,0,395.0603,-22.457,-7.3199,-8.8032,143.2321,0.18810000000000002,7.8028,0.1282,3.9374000000000002,0.9935,1.1256,12.2242,5.2185,81.1387,-46.9834,8766.0336,223090.8597,264.2505,253.865,-3.9374000000000002,1.012,8.8867,0.5046,-5.888,0.7546,0.9576,8.8322,1.0092,-7.8747,4.784,0.010100000000000001,1.3987,1.1919,-16.5072,0.6918000000000001,0.6782,2.5263,2,0,12.183768975182664,12.183768975182664,0.036062452758881,-3.22651029856387,0.7038615838122521,50.0,229.26100000000008,218.17299999999997,229.052112212,82,0,0.35114912918772,-0.39275837743683806,0.39275837743683806,0.35114912918772,2.266666666666666,3.2,4.0,2.686740979383121,2.718995952990018,790.6851049586654,20.29252873988395,17.974633948355326,7.791130529283052,11.633463462290253,8.869061139355242,4.382882238819189,2.2910563113975932,3.070095413760054,1.3791758992765701,2.007920470759362,0.812338809256506,1.287568284565776,-1.05,223547.59644859325,3.474073640950248,4.213446893102682,2.137865937402115,105.72436870061698,15.565388120633536,17.43386559854235,2.823684156656401,1.431199657232634,0.0,5.689743398203474,4.5670996477913555,4.794537184071822,4.983978520947208,11.761884949391115,0.0,6.042418707663295,14.619369208305358,14.783536579937607,23.63542375092542,17.57974772722614,1.431199657232634,9.551078168738563,0.0,11.616002820707322,17.98365910379272,22.69959450075335,0,0.0,11.409460373929747,5.817862777835028,0.0,11.761884949391115,33.76707815591563,4.736862953800049,0.0,17.170021259298313,17.009851102549877,2.823684156656401,0.0,0,90.37,47.60286504329032,4.794537184071822,0.0,22.04870157290874,0.0,0.0,0,0,0,10.092786712054421,19.957815217050843,87.79844009056153,-0.20905499391114502,15.35387140967498,3.738735103213818,-7.7722400059656565,-0.853685791446207,-0.964946906231628,-4.36486394557823,-3.22625496031746,0.0,0.5,15,3,6,0,1,1,0,1,1,7,2,7,4,0,1,1,2,-0.5941000000000001,56.36320000000002,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Palbociclib_rdkit,1.6074000000000002,-9.5085,-7.9011,6.5567,1.007,7.7649,0,703.589,-17.2317,-3.4739,-8.7052,315.2652,0.6387,5.5497,0.1802,3.7819000000000003,1.2886,1.0385,9.7342,6.8931000000000004,54.1775,-94.8832,42299.0126,981966.6872,521.3753,539.8397,-3.7819000000000003,2.0663,9.63,0.6815,-5.1693,0.9315,0.2816,7.8453,1.3629,-7.5637,4.5318000000000005,0.026500000000000003,1.0664,1.4035,-11.6701,-2.7659000000000002,0.6782,6.6203,2,0,14.474702170022855,14.474702170022855,0.290016849332326,-4.398395028221626,0.575410887441827,44.36363636363637,447.5429999999997,418.31100000000026,447.2382731680008,172,0,0.26311018926024804,-0.367740192380875,0.367740192380875,0.26311018926024804,1.333333333333333,2.151515151515151,2.909090909090909,3.150670369746182,1.943379117661609,2423.015306773677,48.43627491978329,44.94699174942743,15.946991749427434,27.339017838463878,23.130384245463443,8.735957054463528,6.054361681515148,6.054361681515148,4.12627411733676,4.12627411733676,2.741193937143875,2.741193937143875,-3.33,1672056230716.4895,6.209455839522911,8.897288872412561,4.083227162146443,232.66922834022859,15.51953643742723,12.876882076930956,7.19508702469314,5.948339280986494,5.559266895052008,0.0,14.156174015934997,9.967957041894417,4.983978520947208,0.0,12.745849802658759,44.0979229442737,68.23810464195697,29.760559982727294,44.62870235732419,34.270234715102546,0.0,24.828848563921355,0.0,45.21337630825852,36.19716182140263,45.91133489947393,0,0.0,21.07880333247924,17.453588333505085,0.0,0.0,51.289718894261696,0.0,6.851892117295679,91.29340537502453,29.225165021027934,2.823684156656401,11.033401435232523,0,105.03999999999999,161.36467020795723,9.589074368143644,0.0,5.3098133532883764,0.0,0.0,0,0,0,14.951935562841626,39.83416517325235,239.93838374203582,0.0,38.2577968510339,-2.4030790113464953,-9.0521258071742,-5.116750091174697,-7.327549307039418,-19.882642633173674,-22.99736707649462,0.0,0.45833333333333304,33,2,9,1,1,2,0,3,3,9,2,9,7,1,1,2,5,2.9658200000000012,128.64690000000007,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Risperidone_rdkit,1.8972,-9.3856,-7.4884,6.9813,0.6294000000000001,5.4523,0,649.9061,-15.2304,-2.6167,-8.437,282.3925,0.3521,6.3519,0.1575,3.8053,1.1402,1.0921,10.5443,6.7205,73.1872,-87.6461,34382.1912,798034.1706,482.8858,498.3006,-3.8053,1.5493999999999999,9.16,0.5992000000000001,-5.3933,0.8492000000000001,0.5108,8.1214,1.1985000000000001,-7.6106,4.8271,0.0189,1.1783000000000001,1.2943,-11.9583,-1.3336000000000001,0.6782,3.3268,2,0,14.509430188727372,14.509430188727372,0.627233723271123,-4.815487518041859,0.6577452185749301,47.166666666666664,410.49299999999965,383.27700000000016,410.2118043240008,158,0,0.256480373549741,-0.35589095870673104,0.35589095870673104,0.256480373549741,1.4,2.266666666666666,3.1,3.48172186094806,1.8775622397916472,2247.335286432548,44.62687384302478,41.48331543593679,14.483315435936786,24.995812251228752,21.542265892553345,8.042265892553345,5.631490912854904,5.631490912854904,3.815300408690914,3.815300408690914,2.471584920073936,2.471584920073936,-2.54,208767541634.37823,5.625518931629699,7.945993904374621,3.554833815619076,212.1735005999823,9.423004667823825,11.641625339045822,5.583020141642242,0.0,5.559266895052007,0.0,9.361636831863176,9.374393568622029,0.0,0.0,5.156663257125445,63.79507340790105,80.84482971208315,9.80620366335912,45.92399100124413,10.969244356107037,0.0,19.607651156714486,0.0,57.48025889495097,19.490579052947837,57.07399302255345,0,0.0,5.559266895052007,4.39041504767482,0.0,0.0,39.09823020966232,19.242709486974704,12.669112958341575,91.17185028667032,27.444888244035056,0.0,10.969244356107037,0,64.16,149.6865475211293,9.184952231746642,0.0,0.0,0.0,0.0,0,0,0,10.140641778072654,41.533575953569304,246.99030306851134,0.0,16.43821640539898,2.110759430134671,-9.237764011579728,-7.6888119073420444,-4.034324274712061,-25.615058906739048,-22.129986470338835,0.0,0.521739130434782,30,0,6,0,2,2,1,2,3,6,0,7,5,0,1,1,5,3.590420000000002,112.25800000000005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yohimbine_rdkit,2.754,-9.4481,-6.6942,6.7957,-0.525,2.5822000000000003,0,573.1479,-10.0601,-3.6506,-8.0712,250.8942,0.1842,7.3207,0.1366,3.1354,0.6715,1.4847000000000001,10.5404,5.0461,82.0467,-76.3636,27245.504,629293.3492,426.2547,442.1555,-3.1354,0.46580000000000005,6.7365,0.4283,-4.9655000000000005,0.6783,1.1965,7.4672,0.8566,-6.2707,4.6579,0.0119,1.3974,0.8721,-6.8127,-0.275,0.6782,4.4235,2,0,13.845409717688982,13.845409717688982,0.23426433767951502,-5.057938397581257,0.7729574057454921,74.76923076923077,354.4499999999996,328.2420000000001,354.1943426920006,138,0,0.311086055783356,-0.46871279605772403,0.46871279605772403,0.311086055783356,1.5769230769230762,2.5,3.384615384615384,3.311884609727427,2.163281211136688,1941.3707668329735,40.765066523458984,38.619172062391506,12.619172062391506,22.851947608876927,20.039992455641443,7.184530569677622,5.310284482913037,5.310284482913037,3.910654044192907,3.910654044192907,2.790023054547959,2.790023054547959,-1.85,23754354049.033016,4.413897095121532,6.100098621183211,2.334348180507935,189.55207674549337,14.822674415136515,0.0,1.4118420783282,1.431199657232634,0.0,5.969305287951849,9.694446914922299,0.0,0.0,0.0,18.127256122989884,48.885485175403964,50.15195063811475,37.366647645077286,48.9502557553926,16.872230220032904,1.431199657232634,9.87691300107973,17.681873056089238,37.58961010061715,20.03167182751448,35.42705431719864,0,0.0,0.0,0.0,0.0,0.0,48.49791599183589,15.90432503920125,17.681873056089238,69.29225200696857,24.16967483065318,1.4118420783282,10.902924932081056,0,65.56,132.5023492523029,13.01908852109314,0.0,4.977003270229252,0.0,0.0,0,0,0,9.84567114490726,27.516695746624794,229.33679477894566,0.0,12.803026167046504,2.976155370811981,-4.146989971174675,-17.904295694893868,-8.97957911175179,-22.933301452410632,-9.123567649281938,-4.028242437291288,0.5714285714285711,26,2,5,1,2,3,1,1,2,4,2,5,3,1,1,2,5,2.6471,98.66050000000006,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camptothecin_rdkit,2.2057,-10.537700000000001,-8.332,7.7181,1.3911,6.7175,0,542.29,-15.3716,-4.7704,-9.4349,236.2048,0.5068,6.327,0.158,4.5546,1.6393,0.8401000000000001,11.3646,7.0882,54.3651,-73.1675,23096.9264,563273.3772,383.1031,388.9701,-4.5546,2.7937000000000003,11.9029,0.7199,-6.1363,0.9699000000000001,0.2482,9.3574,1.4398,-9.1092,4.6718,0.018500000000000003,1.2443,1.7561,-11.9968,0.7174,0.6782,5.7764,2,0,13.896591500797845,13.896591500797845,0.14861866969009702,-3.956159602015484,0.5327639891125651,34.23076923076923,348.3579999999998,332.2300000000001,348.11100699200045,130,0,0.342676338223108,-0.458197728125799,0.458197728125799,0.342676338223108,1.5,2.384615384615384,3.230769230769231,3.100058119909163,2.068803300378997,1832.4217087068143,31.85892465059366,28.52742035285537,12.52742035285537,19.03446959358909,15.046903005373416,7.138654714909554,5.457757793678461,5.457757793678461,4.021331351421177,4.021331351421177,2.7686004084392692,2.7686004084392692,-2.9899999999999993,616482772.022894,6.025843089972049,5.016137241019722,1.8187570089948242,170.79444112770835,14.412770792698616,6.558985242916289,5.601050810983688,1.431199657232634,5.559266895052007,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,24.979148240285564,24.500181024319264,23.366919978709884,42.67245344502835,35.20158667153238,16.872230220032908,1.431199657232634,9.551078168738563,0.0,31.881712756840983,0.0,63.298670800194586,0,11.387855989696922,5.559266895052007,0.0,0.0,0.0,22.06039130503026,28.188295876087793,0.0,50.476549836269385,41.04904943005159,0.0,22.29078092177798,0,81.42,118.6459325826936,9.589074368143644,0.0,4.5670996477913555,0.0,0.0,0,0,0,14.829649665854468,21.992577999785933,135.4992797435711,0.0,31.092943147100094,3.805194208499132,-11.342809495048401,-2.113914498433799,-5.239269473292428,-3.956159602015484,-10.495264030380204,0.0,0.25,26,1,6,0,2,2,1,2,3,6,1,6,3,0,0,0,5,2.0796,94.5248,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Colchicine_rdkit,2.3271,-10.0452,-7.7181,7.044,0.5558000000000001,5.7999,0,612.6531,-18.4137,-3.3174,-8.8817,273.0446,0.4758,6.4882,0.15410000000000001,3.7999,1.1129,1.1038000000000001,10.5268,6.0602,56.7387,-87.1559,31577.5554,736627.7924,466.6115,480.1498,-3.7999,1.4627,9.0624,0.5857,-5.4219,0.8357,0.5571,8.1568,1.1713,-7.5997,4.4937000000000005,0.0164,1.2353,1.2796,-17.1608,1.3863,0.6782,5.3469,2,0,13.730244025213132,13.730244025213132,1.082371267951625,-4.5459946617535945,0.832522008138535,35.51724137931034,399.4429999999997,374.24300000000017,399.16818752000063,154,0,0.22021569346160302,-0.49270383913776206,0.49270383913776206,0.22021569346160302,1.172413793103448,1.93103448275862,2.689655172413793,3.039488502590159,3.083725695627611,1927.7016694675017,42.48868116259058,38.89670333828313,13.896703338283135,23.74335914693518,19.685668643319232,7.238455047819274,5.069431777656972,5.069431777656972,3.538143432935407,3.538143432935407,2.435089147777275,2.435089147777275,-3.219999999999999,26855512390.153725,5.6825955294134225,8.426176651903862,3.721770404485165,204.2870391996901,24.257265168488573,0.0,18.660377578179915,17.08548195453595,0.0,0.0,9.589074368143644,0.0,0.0,0.0,6.042418707663295,47.56346040073963,22.010653502184212,57.472597758773794,58.05203642568556,5.9071797293515065,0.0,5.3098133532883764,0.0,25.615634388304084,28.151809835530354,45.51990539001953,0,34.12495031652961,29.686055560389114,0.0,22.99804733313562,0.0,34.05898956488186,11.167462085401201,0.0,63.26781781845405,28.964212014725,1.4118420783282,11.126902983393991,0,83.09000000000002,139.83475582895164,10.959832924313863,0.0,0.0,0.0,0.0,0,0,0,4.736862953800049,47.149877731643436,221.20871876789033,0.0,26.860304149839457,-1.082371267951625,-9.257348413162582,-9.534441786101238,-11.813158895502648,-8.88584325396826,-4.005133273095491,-15.157392694614558,0.36363636363636304,29,1,7,1,0,1,2,0,2,6,1,7,10,0,0,0,3,2.871600000000001,109.23470000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketanserin_rdkit,1.6477,-9.4391,-7.7914,7.2149,1.1028,4.6815999999999995,0,605.4463,-16.6156,-3.9552,-8.6153,269.799,0.45070000000000005,6.1122,0.1637,4.1588,1.4172,0.9459000000000001,10.8835,7.2063,65.8645,-84.1087,30532.5876,723278.4555,440.4725,459.2842,-4.1588,2.2742,10.5919,0.6809000000000001,-5.6869,0.9309000000000001,0.3145,8.6322,1.3618000000000001,-8.3177,4.8861,0.021400000000000002,1.1298,1.5372,-14.4885,1.1499,0.6782,0.3709,2,0,14.24290343748218,14.24290343748218,0.449686572319252,-4.708707472690383,0.6735760490733901,35.62068965517241,395.43399999999974,373.25800000000015,395.16451978400056,150,0,0.328376290353862,-0.306647700781896,0.328376290353862,0.306647700781896,1.206896551724138,1.896551724137931,2.620689655172413,3.000094116492755,2.091444186021513,2122.50422981107,39.892304845413264,35.94435013090069,13.944350130900691,22.698929172439204,18.537422649700197,7.590209054200241,5.184277317354948,5.184277317354948,3.391027357706421,3.391027357706421,2.075435165293272,2.075435165293272,-3.06,16191688552.377213,6.2179179767447,8.126207150619834,4.048073139800842,197.11047807661924,9.87691300107973,5.817220841045895,7.19508702469314,0.0,5.559266895052007,5.689743398203474,14.156174015934997,9.184952231746642,0.0,0.0,12.08483741532659,61.994081417270415,39.5294726635644,24.610510493783252,39.38272398964947,16.686169878445998,0.0,14.444012648871086,5.893957685363079,19.242709486974704,19.490579052947837,80.55810665544838,0,0.0,11.24901029325548,4.39041504767482,0.0,0.0,39.717836648183855,6.496859684315945,11.711178526408974,51.88976815800224,57.92842402945,1.4118420783282,10.902924932081056,0,75.17,146.72646103990746,18.774026599890284,0.0,0.0,0.0,0.0,0,0,0,0.0,30.197771757902814,195.61695772894268,0.0,39.0970095210003,-1.277230486335166,-7.072547492391851,-8.887024560141448,-10.931658601873954,-9.257241964801945,-18.53826414439871,0.0,0.318181818181818,29,1,6,0,1,1,2,1,3,5,1,7,5,0,1,1,4,2.4238,108.72320000000005,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caffeine_rdkit,3.4242,-10.5814,-7.1572,8.3483,-0.459,4.063,0,357.4395,-12.8167,-2.5542,-8.8693,124.4981,0.1041,8.8073,0.1135,3.9447,0.8834000000000001,1.1656,13.161,3.7494,84.2295,-42.1539,6699.9253,153302.1722,236.2906,222.6812,-3.9447,0.6898000000000001,8.5791,0.4479,-6.1465,0.6979000000000001,1.3424,9.2317,0.8958,-7.8893,4.5105,0.0066,1.6104,1.1112,-10.438,-0.5026,0.6782,4.431,2,0,12.367749905517762,12.367749905517762,0.08692129629629601,-3.359733560090705,0.5384628262372211,24.285714285714285,194.19400000000007,184.11399999999998,194.08037556,74,0,0.331703432635988,-0.327863466099482,0.331703432635988,0.327863466099482,1.357142857142857,2.1428571428571432,2.785714285714285,2.61181246999358,3.2624550198164632,924.4226056352684,18.825908934703556,16.60535096292756,6.6053509629275595,10.581239458947708,8.367923065713633,3.367923065713632,2.477974334493392,2.477974334493392,1.691356254769267,1.691356254769267,1.030864976378909,1.030864976378909,-1.8499999999999992,73428.49578139953,2.818538827908887,2.567947901122792,0.875774162713943,93.07866201982742,4.5670996477913555,1.37075855617022,11.16387793838399,0.0,5.559266895052008,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,33.264307706378716,6.303371713966227,13.7075855617022,11.16387793838399,0.0,18.68527746432127,20.927480700846736,0.0,0.0,27.14145637536535,0,0.0,11.24901029325548,0.0,0.0,0.0,18.68527746432127,20.927480700846736,0.0,13.7075855617022,15.89244608210987,0.0,11.16387793838399,0,61.82,49.64374064645243,9.589074368143644,0.0,13.701298943374063,0.0,0.0,0,0,0,4.983978520947208,13.7075855617022,73.02208286092214,0.0,27.956288265306124,0.0,-5.153896447467876,0.0,0.0,-1.011303854875283,-9.72983749055178,0.0,0.375,14,0,6,0,0,0,0,2,2,6,0,6,3,0,0,0,2,-1.0293,51.19600000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
