substrate_id,yield,tfa_equivalents,reagent_nbs,reagent_nis,reagent_palauchlor,Electrophilic descrip._aqme,Trans. dipole moment_aqme,MinEStateIndex_aqme,FpDensityMorgan2_aqme,FpDensityMorgan3_aqme,Kappa3_aqme,SlogP_VSA3_aqme,VSA_EState6_aqme,NumAromaticCarbocycles_aqme,Radical attack_indxcarbon_aqme,SASA_indxcarbon_aqme,FOD_indxcarbon_aqme,fukui0_indxcarbon_aqme,softness-_indxcarbon_aqme,Born radii_indxcarbon_aqme,FOD p proportion_indxcarbon_aqme,Buried volume_min_aqme,Coord. numbers_min_aqme,softness-_min_aqme,Nu_Electrophil._min_aqme,Coord. numbers_max_aqme,Polariz. alpha_max_aqme,fukui+_max_aqme,softness+_max_aqme,Mult. descrip._max_aqme,FOD s proportion_max_aqme
Camptothecin,50.09708738,4.0,1.0,0.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,35.90291262,6.0,1.0,0.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,34.23300971,10.0,1.0,0.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,13.3592233,15.0,1.0,0.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,7.514563107,25.0,1.0,0.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,7.434782609,0.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,45.43478261,1.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,54.52173913,2.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,44.60869565,4.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,66.08695652,6.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,71.86956522,10.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,76.0,15.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,68.56521739,25.0,0.0,0.0,1.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,0.0,0.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,5.0,1.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,5.0,2.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,4.0,4.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,4.0,6.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,4.0,10.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,1.0,15.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Camptothecin,2.0,25.0,0.0,1.0,0.0,1.2443,5.7764,-3.956159602015484,2.384615384615384,3.230769230769231,1.818757008994824,28.1882958760878,-5.239269473292428,1.0,0.0355,7.519,0.0301,0.0216,0.0038,2.6745,0.03,0.3251,0.804,-0.0019,-0.0101,3.8036,8.9071,0.079,0.0125,0.0405,0.011
Cimetadine,0.0,0.0,1.0,0.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,1.0,1.0,0.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,5.0,1.0,0.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,25.0,1.0,0.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,0.0,0.0,0.0,1.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,1.0,0.0,0.0,1.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,5.0,0.0,0.0,1.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,25.0,0.0,0.0,1.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,0.0,0.0,1.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,1.0,0.0,1.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,5.0,0.0,1.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Cimetadine,0.0,25.0,0.0,1.0,0.0,1.5746,2.425,-3.667935681216931,3.0,3.764705882352941,4.7817848631942805,5.704956885150159,0.0,0.0,0.0111,20.7642,0.0137,0.0182,0.0014,2.4797,0.0137,0.2814,0.86,-0.0041,-0.033,3.7954,20.6384,0.1949,0.024,0.0219,0.0028
Ciprofloxacin,0.0,0.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,33.02380952,1.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,33.6031746,2.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,32.44444444,4.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,30.12698413,6.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,31.86507937,10.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,67.78571429,15.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,73.0,25.0,1.0,0.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,1.896103896,0.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,32.23376623,1.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,73.0,2.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,73.0,4.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,52.14285714,6.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,50.24675325,10.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,39.81818182,15.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,55.93506494,25.0,0.0,0.0,1.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,0.777777778,0.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,2.333333333,1.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,2.333333333,2.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,3.888888889,4.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,4.666666667,6.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,5.444444444,10.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,7.0,15.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Ciprofloxacin,7.0,25.0,0.0,1.0,0.0,1.2026,3.2969,-3.9524481267356473,2.25,2.916666666666666,2.447861681064606,0.0,-6.725535714285714,1.0,0.0239,4.5032,0.0215,0.0243,0.0024,2.7753,0.021,0.3053,0.787,-0.0021,-0.021,3.811,9.0274,0.0914,0.0134,0.0515,0.003
Cladribine,0.0,0.0,1.0,0.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,1.0,1.0,0.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,5.0,1.0,0.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,25.0,1.0,0.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,0.0,0.0,0.0,1.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,1.0,0.0,0.0,1.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,5.0,0.0,0.0,1.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,25.0,0.0,0.0,1.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,0.0,0.0,1.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,1.0,0.0,1.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,5.0,0.0,1.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Cladribine,0.0,25.0,0.0,1.0,0.0,1.5544,0.6004,-3.658413052721088,2.842105263157894,3.631578947368421,2.020359183400714,4.736862953800049,0.0,0.0,0.0278,19.2336,0.0152,0.0305,0.0008,2.5459,0.0149,0.28,0.8033,-0.0015,-0.014,3.8191,15.5084,0.1458,0.018,0.0492,0.002
Clotrimazole,0.0,0.0,1.0,0.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,1.0,1.0,0.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,5.0,1.0,0.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,25.0,1.0,0.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,0.0,0.0,0.0,1.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,1.0,0.0,0.0,1.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,5.0,0.0,0.0,1.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,25.0,0.0,0.0,1.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,0.0,0.0,1.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
Clotrimazole,0.0,1.0,0.0,1.0,0.0,1.5203,2.0885,-3.143981481481481,1.36,1.92,2.55304316640207,5.538925252383345,-13.901859725371631,3.0,0.0223,15.7594,0.0064,0.0241,0.0027,2.4958,0.0065,0.3116,0.9257,-0.0004,-0.0059,3.8511,15.6481,0.0619,0.008,0.023,0.0064
